Date,Close_left,Close_right
2014-05-13,190.16,30.366999999999997
2014-05-14,190.62,30.184
2014-05-15,188.59,29.684
2014-05-16,191.56,29.371
2014-05-19,196.09,29.587
2014-05-20,195.3,28.568
2014-05-21,199.45,28.904
2014-05-22,204.88,28.871
2014-05-23,207.3,29.053
2014-05-27,211.56,29.320999999999998
2014-05-28,210.24,29.881
2014-05-29,210.24,29.761999999999997
2014-05-30,207.77,29.874000000000002
2014-06-02,204.7,30.115
2014-06-03,204.94,30.464000000000002
2014-06-04,203.99,31.549
2014-06-05,206.9,31.335
2014-06-06,208.17,31.84
2014-06-09,205.31,31.796
2014-06-10,202.3,31.709
2014-06-11,204.47,31.463
2014-06-12,203.52,30.943
2014-06-13,206.42,31.038
2014-06-16,224.61,31.412
2014-06-17,231.67,31.671999999999997
2014-06-18,227.12,31.621
2014-06-19,227.79,31.680999999999997
2014-06-20,229.59,31.55
2014-06-23,237.22,31.944000000000003
2014-06-24,232.5,31.865
2014-06-25,236.89,32.309
2014-06-26,235.6,32.144
2014-06-27,239.06,31.899
2014-06-30,240.06,31.621
2014-07-01,239.72,32.744
2014-07-02,229.43,32.874
2014-07-03,229.25,32.874
2014-07-07,222.66,32.614000000000004
2014-07-08,219.07,32.736
2014-07-09,223.06,33.077
2014-07-10,219.46,32.882
2014-07-11,218.13,33.058
2014-07-14,226.7,32.841
2014-07-15,219.58,32.736
2014-07-16,217.16,32.649
2014-07-17,215.4,32.318000000000005
2014-07-18,220.02,32.586
2014-07-21,220.54,32.605
2014-07-22,219.58,32.891999999999996
2014-07-23,222.49,32.586
2014-07-24,223.54,31.134
2014-07-25,223.57,30.55
2014-07-28,224.82,30.399
2014-07-29,225.01,30.009
2014-07-30,228.92,29.885
2014-07-31,223.3,29.461
2014-08-01,233.27,29.13
2014-08-04,238.52,29.276
2014-08-05,238.49,29.06
2014-08-06,248.93,29.094
2014-08-07,252.39,28.842
2014-08-08,248.13,29.208000000000002
2014-08-11,259.32,29.441999999999997
2014-08-12,259.96,29.355
2014-08-13,260.31,29.575
2014-08-14,261.38,29.575
2014-08-15,262.01,29.478
2014-08-18,259.94,29.965999999999998
2014-08-19,256.76,30.114
2014-08-20,255.71,30.078000000000003
2014-08-21,254.34,30.14
2014-08-22,256.78,29.826999999999998
2014-08-25,262.55,30.201999999999998
2014-08-26,261.74,30.359
2014-08-27,263.25,30.236
2014-08-28,263.86,30.21
2014-08-29,269.7,30.314
2014-09-02,284.12,30.314
2014-09-03,281.19,30.026
2014-09-04,286.04,30.166999999999998
2014-09-05,277.39,30.123
2014-09-08,282.11,29.208000000000002
2014-09-09,278.48,29.059
2014-09-10,281.1,29.253
2014-09-11,280.31,29.533
2014-09-12,279.2,29.235
2014-09-15,253.86,29.552
2014-09-16,260.74,29.62
2014-09-17,261.38,29.746
2014-09-18,263.82,29.901999999999997
2014-09-19,259.32,29.824
2014-09-22,250.03,29.385
2014-09-23,250.41,29.191
2014-09-24,252.14,29.57
2014-09-25,246.95,28.884
2014-09-26,246.6,29.147
2014-09-29,245.26,28.311
2014-09-30,242.68,28.066999999999997
2014-10-01,240.24,28.549
2014-10-02,251.42,29.156999999999996
2014-10-03,255.21,29.668000000000003
2014-10-06,260.62,29.658
2014-10-07,259.57,27.916999999999998
2014-10-08,259.28,28.276
2014-10-09,257.01,27.267
2014-10-10,236.91,26.618000000000002
2014-10-13,224.59,26.178
2014-10-14,227.06,26.458000000000002
2014-10-15,229.7,26.088
2014-10-16,226.35,26.307
2014-10-17,227.48,26.572
2014-10-20,230.47,26.66
2014-10-21,235.34,27.1
2014-10-22,231.1,27.511
2014-10-23,235.29,27.18
2014-10-24,235.24,26.396
2014-10-27,221.67,26.433000000000003
2014-10-28,242.77,27.389
2014-10-29,238.1,26.994
2014-10-30,238.66,27.046999999999997
2014-10-31,241.7,27.592
2014-11-03,242.59,27.399
2014-11-04,238.93,27.081999999999997
2014-11-05,230.97,27.004
2014-11-06,241.22,27.566
2014-11-07,240.2,27.759
2014-11-10,241.93,27.345
2014-11-11,251.08,27.548000000000002
2014-11-12,249.1,27.608
2014-11-13,251.7,27.811999999999998
2014-11-14,258.68,27.934
2014-11-17,253.98,28.389
2014-11-18,257.7,28.358
2014-11-19,247.74,28.250999999999998
2014-11-20,248.71,28.233
2014-11-21,242.78,28.233
2014-11-24,246.72,28.285999999999998
2014-11-25,248.09,28.32
2014-11-26,248.44,28.18
2014-11-28,244.52,29.375
2014-12-01,231.64,28.945
2014-12-02,231.43,29.226999999999997
2014-12-03,229.3,29.561
2014-12-04,228.28,29.076999999999998
2014-12-05,223.71,29.814
2014-12-08,214.36,28.974
2014-12-09,216.89,29.088
2014-12-10,209.84,28.344
2014-12-11,208.88,28.539
2014-12-12,207.0,27.988000000000003
2014-12-15,204.04,27.485
2014-12-16,197.81,27.244
2014-12-17,205.82,27.616
2014-12-18,218.26,28.148000000000003
2014-12-19,219.29,29.088
2014-12-22,222.6,29.46
2014-12-23,220.97,29.754
2014-12-24,222.26,29.638
2014-12-26,227.82,29.903000000000002
2014-12-29,225.71,30.674
2014-12-30,222.23,31.109
2014-12-31,222.41,30.95
2015-01-02,219.31,30.886999999999997
2015-01-05,210.09,30.435
2015-01-06,211.28,30.897
2015-01-07,210.95,31.774
2015-01-08,210.62,32.094
2015-01-09,206.66,31.551
2015-01-12,202.21,31.774
2015-01-13,204.25,31.252
2015-01-14,192.69,30.408
2015-01-15,191.87,29.638
2015-01-16,193.07,29.861
2015-01-20,191.93,30.081
2015-01-21,196.57,30.045
2015-01-22,201.62,29.983
2015-01-23,201.29,29.921
2015-01-26,206.55,29.878
2015-01-27,205.98,29.628
2015-01-28,199.37,29.115
2015-01-29,205.2,29.399
2015-01-30,203.6,28.918000000000003
2015-02-02,210.94,29.351999999999997
2015-02-03,218.36,30.125999999999998
2015-02-04,218.55,31.764
2015-02-05,220.99,32.138000000000005
2015-02-06,217.36,31.915
2015-02-09,217.48,31.915
2015-02-10,216.29,33.264
2015-02-11,212.8,33.396
2015-02-12,202.88,33.707
2015-02-13,203.77,33.353
2015-02-17,204.35,33.016
2015-02-18,204.46,32.97
2015-02-19,211.71,33.255
2015-02-20,217.11,33.376999999999995
2015-02-23,207.34,33.414
2015-02-24,204.11,33.467
2015-02-25,203.76,33.565
2015-02-26,207.19,33.3
2015-02-27,203.34,33.078
2015-03-02,197.32,33.345
2015-03-03,199.56,33.512
2015-03-04,202.43,33.308
2015-03-05,200.63,33.345
2015-03-06,193.88,32.66
2015-03-09,190.88,33.662
2015-03-10,190.32,33.563
2015-03-11,193.74,33.769
2015-03-12,188.68,34.349000000000004
2015-03-13,188.68,34.01
2015-03-16,195.7,34.486
2015-03-17,194.73,34.225
2015-03-18,200.71,34.413000000000004
2015-03-19,195.65,34.548
2015-03-20,198.08,34.743
2015-03-23,199.63,34.493
2015-03-24,201.72,33.830999999999996
2015-03-25,194.3,33.412
2015-03-26,190.4,33.384
2015-03-27,185.0,33.35
2015-03-30,190.57,33.679
2015-03-31,188.77,33.52
2015-04-01,187.59,32.84
2015-04-02,191.0,32.626999999999995
2015-04-06,203.1,32.769
2015-04-07,203.25,31.936999999999998
2015-04-08,207.67,32.277
2015-04-09,210.09,32.436
2015-04-10,210.9,32.687
2015-04-13,209.78,32.536
2015-04-14,207.46,32.607
2015-04-15,207.83,33.019
2015-04-16,206.7,33.144
2015-04-17,206.79,32.75
2015-04-20,205.27,33.171
2015-04-21,209.41,33.216
2015-04-22,219.44,33.216
2015-04-23,218.6,32.108000000000004
2015-04-24,218.43,31.813000000000002
2015-04-27,231.55,31.980999999999998
2015-04-28,230.48,31.928
2015-04-29,232.45,31.74
2015-04-30,226.05,31.339000000000002
2015-05-01,226.03,31.660999999999998
2015-05-04,230.51,31.642
2015-05-05,232.95,31.291999999999998
2015-05-06,230.43,31.079
2015-05-07,236.8,31.177
2015-05-08,236.61,31.570999999999998
2015-05-11,239.49,31.480999999999998
2015-05-12,244.74,31.052
2015-05-13,243.18,31.105
2015-05-14,244.1,30.971
2015-05-15,248.84,31.204
2015-05-18,248.75,31.33
2015-05-19,247.14,31.392
2015-05-20,244.35,31.302
2015-05-21,245.62,31.803
2015-05-22,247.73,31.91
2015-05-26,247.46,31.749000000000002
2015-05-27,247.43,32.008
2015-05-28,251.45,32.527
2015-05-29,250.8,32.15
2015-06-01,249.45,32.336999999999996
2015-06-02,248.35,32.376
2015-06-03,248.99,32.125
2015-06-04,245.92,31.766
2015-06-05,249.14,31.392
2015-06-08,256.29,31.599
2015-06-09,256.0,31.843000000000004
2015-06-10,250.7,32.141
2015-06-11,251.41,32.106
2015-06-12,250.69,32.249
2015-06-15,250.38,32.025
2015-06-16,253.12,32.158
2015-06-17,260.41,32.338
2015-06-18,261.89,32.692
2015-06-19,262.51,32.611
2015-06-22,259.79,32.683
2015-06-23,267.67,32.781
2015-06-24,265.17,31.752
2015-06-25,268.79,31.338
2015-06-26,267.09,31.049
2015-06-29,262.02,30.01
2015-06-30,268.26,30.1
2015-07-01,269.15,29.838
2015-07-02,280.02,30.01
2015-07-06,279.72,29.488000000000003
2015-07-07,267.88,29.676
2015-07-08,254.96,28.166999999999998
2015-07-09,257.92,28.006
2015-07-10,259.15,28.358
2015-07-13,262.16,28.61
2015-07-14,265.65,28.691999999999997
2015-07-15,263.14,28.384
2015-07-16,266.68,27.644000000000002
2015-07-17,274.66,27.679000000000002
2015-07-20,282.26,27.544
2015-07-21,266.77,27.445
2015-07-22,267.87,27.364
2015-07-23,267.2,28.449
2015-07-24,265.41,28.05
2015-07-27,253.01,28.041
2015-07-28,264.82,28.285
2015-07-29,263.82,28.854
2015-07-30,266.79,28.816999999999997
2015-07-31,266.15,28.456999999999997
2015-08-03,259.99,28.61
2015-08-04,266.28,28.465
2015-08-05,270.13,28.539
2015-08-06,246.13,28.773000000000003
2015-08-07,242.51,28.664
2015-08-10,241.14,28.845
2015-08-11,237.37,27.842
2015-08-12,238.17,27.879
2015-08-13,242.51,28.05
2015-08-14,243.15,28.439
2015-08-17,254.99,28.546
2015-08-18,260.72,28.636999999999997
2015-08-19,255.25,28.564
2015-08-20,242.18,27.851
2015-08-21,230.77,26.733
2015-08-24,218.87,25.105999999999998
2015-08-25,220.03,24.636
2015-08-26,224.84,25.377
2015-08-27,242.99,25.811
2015-08-28,248.48,26.19
2015-08-31,249.06,26.587
2015-09-01,238.63,25.863000000000003
2015-09-02,247.69,26.38
2015-09-03,245.57,26.29
2015-09-04,241.93,26.081
2015-09-08,248.17,26.984
2015-09-09,248.91,26.749000000000002
2015-09-10,248.48,27.426
2015-09-11,250.24,27.563000000000002
2015-09-14,253.19,28.084
2015-09-15,253.57,28.331
2015-09-16,262.25,28.524
2015-09-17,262.07,28.624000000000002
2015-09-18,260.62,27.893
2015-09-21,264.2,27.993000000000002
2015-09-22,260.94,27.453000000000003
2015-09-23,261.06,27.171
2015-09-24,263.12,26.915
2015-09-25,256.91,26.886999999999997
2015-09-28,248.43,26.11
2015-09-29,246.65,26.649
2015-09-30,248.4,27.444000000000003
2015-10-01,239.88,28.038
2015-10-02,247.57,29.006999999999998
2015-10-05,246.15,29.035999999999998
2015-10-06,241.46,29.455
2015-10-07,231.96,30.215
2015-10-08,226.72,30.561999999999998
2015-10-09,220.69,30.123
2015-10-12,215.58,30.186999999999998
2015-10-13,219.25,30.288
2015-10-14,216.88,30.47
2015-10-15,221.31,30.464000000000002
2015-10-16,227.01,30.305999999999997
2015-10-19,228.1,30.388
2015-10-20,213.03,30.608
2015-10-21,210.09,32.383
2015-10-22,211.72,32.383
2015-10-23,209.09,32.865
2015-10-26,215.26,32.61
2015-10-27,210.35,31.97
2015-10-28,212.96,32.198
2015-10-29,211.63,31.768
2015-10-30,206.93,31.914
2015-11-02,213.79,32.518
2015-11-03,208.35,32.71
2015-11-04,231.63,32.383
2015-11-05,231.77,32.4
2015-11-06,232.36,32.683
2015-11-09,225.33,32.61
2015-11-10,216.5,32.563
2015-11-11,219.08,32.499
2015-11-12,212.94,32.079
2015-11-13,207.19,31.365
2015-11-16,214.31,32.152
2015-11-17,214.0,32.189
2015-11-18,221.07,33.332
2015-11-19,221.8,33.039
2015-11-20,220.01,33.222
2015-11-23,217.75,32.985
2015-11-24,218.25,33.111999999999995
2015-11-25,229.64,33.222
2015-11-27,231.61,33.25
2015-11-30,230.26,33.095
2015-12-01,237.19,33.15
2015-12-02,231.99,32.665
2015-12-03,232.71,32.426
2015-12-04,230.38,33.14
2015-12-07,231.13,33.03
2015-12-08,226.72,32.435
2015-12-09,224.52,32.408
2015-12-10,227.07,32.573
2015-12-11,217.02,31.587
2015-12-14,218.58,31.44
2015-12-15,221.09,31.578000000000003
2015-12-16,234.51,32.465
2015-12-17,233.39,31.513
2015-12-18,230.46,31.105999999999998
2015-12-21,232.56,31.254
2015-12-22,229.95,31.677
2015-12-23,229.7,32.131
2015-12-24,230.57,31.964000000000002
2015-12-28,228.95,31.883000000000003
2015-12-29,237.19,31.873
2015-12-30,238.09,31.715999999999998
2015-12-31,240.01,31.421
2016-01-04,223.41,30.772
2016-01-05,223.43,29.96
2016-01-06,219.04,28.889
2016-01-07,215.65,27.706999999999997
2016-01-08,211.0,27.28
2016-01-11,207.85,27.945
2016-01-12,209.97,27.991999999999997
2016-01-13,200.31,28.166999999999998
2016-01-14,206.18,27.991999999999997
2016-01-15,204.99,27.318
2016-01-19,204.72,27.160999999999998
2016-01-20,198.7,27.180999999999997
2016-01-21,199.97,27.299
2016-01-22,202.55,27.049
2016-01-25,196.37,27.005
2016-01-26,193.56,27.392
2016-01-27,188.07,26.985
2016-01-28,189.7,26.811
2016-01-29,191.11,27.381999999999998
2016-02-01,196.94,27.816999999999997
2016-02-02,182.78,27.392
2016-02-03,173.48,26.718000000000004
2016-02-04,175.33,26.458000000000002
2016-02-05,162.6,26.366999999999997
2016-02-08,148.03,26.495
2016-02-09,148.25,25.748
2016-02-10,143.67,25.598000000000003
2016-02-11,150.47,24.851999999999997
2016-02-12,151.04,25.598000000000003
2016-02-16,155.17,26.401999999999997
2016-02-17,168.68,27.039
2016-02-18,166.77,26.82
2016-02-19,166.58,26.588
2016-02-22,177.74,27.373
2016-02-23,177.21,27.141
2016-02-24,179.0,26.644000000000002
2016-02-25,187.43,27.254
2016-02-26,190.34,27.373
2016-02-29,191.93,27.198
2016-03-01,186.35,27.723000000000003
2016-03-02,188.34,27.854
2016-03-03,195.74,28.703000000000003
2016-03-04,201.04,28.980999999999998
2016-03-07,205.29,29.185
2016-03-08,202.6,28.343000000000004
2016-03-09,208.72,28.566999999999997
2016-03-10,205.18,28.83
2016-03-11,207.5,29.241
2016-03-14,215.15,29.166999999999998
2016-03-15,218.34,29.045
2016-03-16,221.93,29.644000000000002
2016-03-17,226.38,29.896
2016-03-18,232.74,29.896
2016-03-21,238.32,30.008000000000003
2016-03-22,234.24,29.84
2016-03-23,222.58,29.288
2016-03-24,227.75,28.961
2016-03-28,230.26,29.017
2016-03-29,230.13,29.176
2016-03-30,226.89,28.989
2016-03-31,229.77,29.401
2016-04-01,237.59,28.503
2016-04-04,246.99,27.97
2016-04-05,255.47,27.689
2016-04-06,265.42,28.006
2016-04-07,257.2,27.52
2016-04-08,250.07,27.473000000000003
2016-04-11,249.92,27.624000000000002
2016-04-12,247.82,27.793000000000003
2016-04-13,254.53,28.791999999999998
2016-04-14,251.86,28.736
2016-04-15,254.51,28.587
2016-04-18,253.88,29.288
2016-04-19,247.37,29.905
2016-04-20,249.97,30.111
2016-04-21,248.29,30.551
2016-04-22,253.75,30.101
2016-04-25,251.82,29.886
2016-04-26,253.74,30.111
2016-04-27,251.47,30.083000000000002
2016-04-28,247.71,30.345
2016-04-29,240.76,29.747
2016-05-02,241.8,29.7
2016-05-03,232.32,29.230999999999998
2016-05-04,222.56,28.614
2016-05-05,211.53,28.566999999999997
2016-05-06,214.93,28.961
2016-05-09,208.92,28.791999999999998
2016-05-10,208.69,29.326
2016-05-11,208.96,29.073
2016-05-12,207.2,29.166999999999998
2016-05-13,207.61,28.548000000000002
2016-05-16,208.29,28.69
2016-05-17,204.66,28.651999999999997
2016-05-18,211.17,28.764
2016-05-19,215.21,28.363000000000003
2016-05-20,220.28,28.596999999999998
2016-05-23,216.22,28.614
2016-05-24,217.91,29.045
2016-05-25,219.58,29.605999999999998
2016-05-26,225.12,29.269000000000002
2016-05-27,223.04,29.362
2016-05-31,223.23,29.26
2016-06-01,219.56,28.269000000000002
2016-06-02,218.96,28.307
2016-06-03,218.99,27.689
2016-06-06,220.68,28.054000000000002
2016-06-07,232.34,28.276999999999997
2016-06-08,235.52,28.011999999999997
2016-06-09,229.36,27.814
2016-06-10,218.79,27.529
2016-06-13,217.87,27.548000000000002
2016-06-14,214.95,27.311999999999998
2016-06-15,217.7,27.34
2016-06-16,217.93,27.491999999999997
2016-06-17,215.48,27.691
2016-06-20,219.7,28.088
2016-06-21,219.61,27.956
2016-06-22,196.66,27.776
2016-06-23,196.4,28.25
2016-06-24,193.15,26.855999999999998
2016-06-27,198.55,26.061
2016-06-28,201.79,26.279
2016-06-29,210.16,26.686
2016-06-30,212.28,26.81
2016-07-01,216.5,27.368000000000002
2016-07-05,213.98,26.686
2016-07-06,214.44,26.905
2016-07-07,215.94,27.226
2016-07-08,216.78,28.096999999999998
2016-07-11,224.78,28.543000000000003
2016-07-12,224.65,28.989
2016-07-13,222.53,29.017
2016-07-14,221.53,29.139
2016-07-15,220.37,29.149
2016-07-18,226.25,29.244
2016-07-19,225.26,29.604
2016-07-20,228.36,29.831
2016-07-21,220.5,30.343000000000004
2016-07-22,222.27,30.468000000000004
2016-07-25,230.01,30.372
2016-07-26,229.51,30.458000000000002
2016-07-27,228.49,30.333000000000002
2016-07-28,230.61,29.357
2016-07-29,234.79,29.88
2016-08-01,230.01,29.651999999999997
2016-08-02,227.2,28.354
2016-08-03,225.58,28.647
2016-08-04,230.61,28.741999999999997
2016-08-05,230.03,29.178
2016-08-08,226.16,29.254
2016-08-09,229.08,29.433000000000003
2016-08-10,225.65,29.604
2016-08-11,224.91,30.076999999999998
2016-08-12,225.61,29.906999999999996
2016-08-15,225.59,30.182
2016-08-16,223.61,30.04
2016-08-17,223.24,30.173000000000002
2016-08-18,223.51,29.888
2016-08-19,225.0,30.153000000000002
2016-08-22,222.93,30.191
2016-08-23,224.84,30.22
2016-08-24,222.62,30.105999999999998
2016-08-25,220.96,29.88
2016-08-26,219.99,29.87
2016-08-29,215.2,30.135
2016-08-30,211.34,30.000999999999998
2016-08-31,212.01,30.239
2016-09-01,200.77,30.125
2016-09-02,197.78,30.468000000000004
2016-09-06,202.82,30.428
2016-09-07,201.7,30.570999999999998
2016-09-08,197.36,30.399
2016-09-09,194.47,29.221
2016-09-12,198.3,29.891
2016-09-13,196.05,29.662
2016-09-14,196.41,29.44
2016-09-15,200.22,29.834
2016-09-16,205.4,29.69
2016-09-19,206.34,30.409000000000002
2016-09-20,204.64,30.342
2016-09-21,205.22,30.781999999999996
2016-09-22,206.43,31.051
2016-09-23,207.45,30.791999999999998
2016-09-26,208.99,30.485
2016-09-27,205.81,30.293000000000003
2016-09-28,206.27,30.581
2016-09-29,200.7,30.179000000000002
2016-09-30,204.03,30.458000000000002
2016-10-03,213.7,30.715999999999998
2016-10-04,211.41,30.840999999999998
2016-10-05,208.46,31.33
2016-10-06,201.0,31.185
2016-10-07,196.61,31.003
2016-10-10,200.95,30.822
2016-10-11,200.1,30.570999999999998
2016-10-12,201.51,30.372
2016-10-13,200.24,30.206999999999997
2016-10-14,196.51,30.554000000000002
2016-10-17,193.96,30.256
2016-10-18,199.1,30.101999999999997
2016-10-19,203.56,30.534000000000002
2016-10-20,199.1,30.438000000000002
2016-10-21,200.09,30.715999999999998
2016-10-24,202.76,31.618000000000002
2016-10-25,202.34,30.293000000000003
2016-10-26,202.24,30.275
2016-10-27,204.01,30.035
2016-10-28,199.97,30.025
2016-10-31,197.73,30.293000000000003
2016-11-01,190.79,30.179000000000002
2016-11-02,188.02,30.15
2016-11-03,187.42,29.785999999999998
2016-11-04,190.56,29.873
2016-11-07,193.21,30.695999999999998
2016-11-08,194.94,30.418000000000003
2016-11-09,190.06,29.680999999999997
2016-11-10,185.35,31.377
2016-11-11,188.56,32.614000000000004
2016-11-14,181.45,31.905
2016-11-15,183.77,32.048
2016-11-16,183.93,31.855999999999998
2016-11-17,188.66,32.039
2016-11-18,185.02,31.636
2016-11-21,184.7,31.646
2016-11-22,191.17,32.413000000000004
2016-11-23,193.14,32.461
2016-11-25,196.65,32.834
2016-11-28,196.12,32.643
2016-11-29,189.57,33.141
2016-11-30,189.4,33.103
2016-12-01,181.88,34.924
2016-12-02,181.47,33.946
2016-12-05,186.8,33.859
2016-12-06,185.85,33.986
2016-12-07,193.14,35.177
2016-12-08,192.29,35.293
2016-12-09,192.18,36.496
2016-12-12,192.43,35.953
2016-12-13,198.15,36.205
2016-12-14,198.69,34.838
2016-12-15,197.58,35.119
2016-12-16,202.49,35.246
2016-12-19,202.73,35.274
2016-12-20,208.79,35.477
2016-12-21,207.7,35.293
2016-12-22,208.45,34.586999999999996
2016-12-23,213.34,34.586999999999996
2016-12-27,219.53,34.441
2016-12-28,219.74,34.063
2016-12-29,214.65,34.053000000000004
2016-12-30,213.69,33.762
2017-01-03,216.99,34.063
2017-01-04,226.99,35.943000000000005
2017-01-05,226.75,35.264
2017-01-06,229.01,34.876999999999995
2017-01-09,231.28,34.896
2017-01-10,229.87,36.195
2017-01-11,229.73,36.775999999999996
2017-01-12,229.59,36.35
2017-01-13,237.75,36.185
2017-01-17,235.58,36.156
2017-01-18,238.36,36.312
2017-01-19,243.76,36.146
2017-01-20,244.73,35.866
2017-01-23,248.92,35.516999999999996
2017-01-24,254.61,35.856
2017-01-25,254.47,37.096
2017-01-26,252.51,36.359
2017-01-27,252.96,35.866
2017-01-30,250.62,35.205999999999996
2017-01-31,251.93,35.477
2017-02-01,249.24,35.022
2017-02-02,251.54,34.625
2017-02-03,251.33,35.205999999999996
2017-02-06,257.77,35.691
2017-02-07,257.48,34.015
2017-02-08,262.08,34.053000000000004
2017-02-09,269.2,33.996
2017-02-10,269.23,34.083
2017-02-13,280.6,34.421
2017-02-14,280.98,36.088
2017-02-15,279.76,35.933
2017-02-16,268.95,35.884
2017-02-17,272.23,36.068000000000005
2017-02-21,277.39,36.641
2017-02-22,273.51,36.67
2017-02-23,255.99,36.098
2017-02-24,257.0,35.759
2017-02-27,246.23,36.118
2017-02-28,249.99,35.701
2017-03-01,250.02,36.272
2017-03-02,250.48,36.592
2017-03-03,251.57,37.047
2017-03-06,251.21,36.738
2017-03-07,248.59,36.359
2017-03-08,246.83,36.486999999999995
2017-03-09,244.9,36.056999999999995
2017-03-10,243.69,36.056999999999995
2017-03-13,246.17,36.095
2017-03-14,258.0,36.183
2017-03-15,255.73,36.311
2017-03-16,262.05,36.301
2017-03-17,261.5,35.567
2017-03-20,261.92,34.96
2017-03-21,250.68,33.824
2017-03-22,255.01,33.667
2017-03-23,254.78,33.54
2017-03-24,263.16,33.834
2017-03-27,270.22,33.981
2017-03-28,277.45,34.813
2017-03-29,277.38,34.793
2017-03-30,277.92,34.666
2017-03-31,278.3,34.617
2017-04-03,298.52,33.452
2017-04-04,303.68,33.55
2017-04-05,295.0,33.286
2017-04-06,298.7,33.442
2017-04-07,302.54,33.001999999999995
2017-04-10,312.39,33.256
2017-04-11,308.71,33.208
2017-04-12,296.84,33.226
2017-04-13,304.0,32.688
2017-04-17,301.44,33.188
2017-04-18,300.25,32.982
2017-04-19,305.52,33.08
2017-04-20,302.51,33.384
2017-04-21,305.6,33.041
2017-04-24,308.03,33.198
2017-04-25,313.79,33.275999999999996
2017-04-26,310.17,33.658
2017-04-27,308.63,33.814
2017-04-28,314.07,33.912
2017-05-01,322.83,33.482
2017-05-02,318.89,32.503
2017-05-03,311.02,32.775999999999996
2017-05-04,295.46,32.453
2017-05-05,308.35,33.06
2017-05-08,307.19,33.256
2017-05-09,321.26,33.54
2017-05-10,325.22,33.510999999999996
2017-05-11,323.1,33.394
2017-05-12,324.81,32.914
2017-05-15,315.88,33.11
2017-05-16,317.01,32.718
2017-05-17,306.0,31.739
2017-05-18,313.06,31.788
2017-05-19,310.83,32.033
2017-05-22,310.35,32.229
2017-05-23,303.86,32.522
2017-05-24,310.22,32.503
2017-05-25,316.83,31.915
2017-05-26,325.14,32.375
2017-05-30,335.1,32.825
2017-05-31,341.01,33.218
2017-06-01,340.37,33.707
2017-06-02,339.85,33.726
2017-06-05,347.32,33.736
2017-06-06,352.8,33.707
2017-06-07,359.65,33.994
2017-06-08,370.0,33.766
2017-06-09,357.32,33.994
2017-06-12,359.01,34.33
2017-06-13,375.95,34.162
2017-06-14,380.66,34.260999999999996
2017-06-15,375.34,34.251
2017-06-16,371.4,33.944
2017-06-19,369.8,34.003
2017-06-20,372.24,34.053000000000004
2017-06-21,376.4,33.786
2017-06-22,382.61,33.845
2017-06-23,383.45,33.855
2017-06-26,377.49,34.172
2017-06-27,362.37,33.865
2017-06-28,371.24,34.231
2017-06-29,360.75,34.508
2017-06-30,361.61,34.578
2017-07-03,352.5,35.211
2017-07-05,327.09,34.657
2017-07-06,308.83,34.518
2017-07-07,313.22,34.588
2017-07-10,316.05,34.835
2017-07-11,327.22,35.043
2017-07-12,329.52,35.141999999999996
2017-07-13,323.41,35.498000000000005
2017-07-14,327.78,35.983000000000004
2017-07-17,319.57,36.013000000000005
2017-07-18,328.24,36.063
2017-07-19,325.26,36.102
2017-07-20,329.92,36.043
2017-07-21,328.4,35.705999999999996
2017-07-24,342.52,35.459
2017-07-25,339.6,35.211
2017-07-26,343.85,35.260999999999996
2017-07-27,334.46,35.577
2017-07-28,335.07,35.409
2017-07-31,323.47,35.617
2017-08-01,319.57,34.409
2017-08-02,325.89,34.469
2017-08-03,347.077,34.419000000000004
2017-08-04,356.91,34.914
2017-08-07,355.17,34.944
2017-08-08,365.22,35.033
2017-08-09,363.53,34.924
2017-08-10,355.4,34.528
2017-08-11,357.87,34.578
2017-08-14,363.8,35.111999999999995
2017-08-15,362.33,35.181
2017-08-16,362.91,35.389
2017-08-17,351.92,34.647
2017-08-18,347.46,34.479
2017-08-21,337.86,34.558
2017-08-22,341.35,34.944
2017-08-23,352.77,35.132
2017-08-24,352.93,35.162
2017-08-25,348.05,35.241
2017-08-28,345.66,35.152
2017-08-29,347.36,35.162
2017-08-30,353.18,35.459
2017-08-31,355.9,36.171
2017-09-01,355.4,36.983000000000004
2017-09-05,349.59,36.854
2017-09-06,344.53,37.29
2017-09-07,350.61,36.91
2017-09-08,343.4,37.0
2017-09-11,363.69,37.35
2017-09-12,362.75,37.89
2017-09-13,366.23,38.21
2017-09-14,377.64,38.79
2017-09-15,379.81,38.88
2017-09-18,385.0,38.59
2017-09-19,375.1,38.7
2017-09-20,373.91,38.88
2017-09-21,366.48,39.1
2017-09-22,351.09,39.42
2017-09-25,344.99,40.3
2017-09-26,345.25,40.26
2017-09-27,340.97,40.58
2017-09-28,339.6,40.58
2017-09-29,341.02,40.38
2017-10-02,341.53,42.15
2017-10-03,348.14,43.45
2017-10-04,355.01,43.78
2017-10-05,355.14,43.85
2017-10-06,356.834,44.93
2017-10-09,342.94,45.33
2017-10-10,355.59,45.21
2017-10-11,354.6,45.47
2017-10-12,355.68,44.89
2017-10-13,355.57,45.88
2017-10-16,350.6,45.76
2017-10-17,355.75,45.02
2017-10-18,359.65,45.12
2017-10-19,351.81,45.35
2017-10-20,345.1,45.61
2017-10-23,337.02,45.15
2017-10-24,337.34,46.48
2017-10-25,325.84,45.12
2017-10-26,326.17,45.25
2017-10-27,320.87,44.64
2017-10-30,320.08,43.37
2017-10-31,331.53,42.98
